topology,N,graph_seed,probe_eps,probe_dir_mode,probe_mode,score_mean,pmir_seeds,censored_frac,score_std,collapse_metric,logN,gap_cv,gap_mean,gap_std,gap_ratio_safe
grid2d_periodic,1024,2,0.005,random,add_to_x,0.0007976309122749,30,0.2,0.0097438927490902,0.0007976309122749,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.005,smooth,add_to_dx,0.0009286652629122,30,0.2333333333333333,0.0035945638606933,0.0009286652629122,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.005,smooth,add_to_x,0.0383640285561396,30,0.3666666666666666,0.1172026520052164,0.0383640285561396,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.01,fiedler,add_to_dx,0.0036392274894876,30,0.1333333333333333,0.0085847949112083,0.0036392274894876,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.01,fiedler,add_to_x,0.0960185299462458,30,0.3,0.2037162402847878,0.0960185299462458,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.01,random,add_to_dx,-3.472817475168509e-06,30,0.2333333333333333,0.0009079997764889,3.472817475168509e-06,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.01,random,add_to_x,0.0072362952861159,30,0.1666666666666666,0.0433110216111571,0.0072362952861159,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.01,smooth,add_to_dx,0.0021504612309687,30,0.2333333333333333,0.0076563739339177,0.0021504612309687,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.01,smooth,add_to_x,0.0763490683430467,30,0.2666666666666666,0.182993544858984,0.0763490683430467,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.02,fiedler,add_to_dx,0.0199627631462564,30,0.1333333333333333,0.0612908253950947,0.0199627631462564,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.02,fiedler,add_to_x,0.2178711121814766,30,0.4666666666666667,0.3155477874782954,0.2178711121814766,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.02,random,add_to_dx,7.305357532791343e-06,30,0.2,0.0018011316824409,7.305357532791343e-06,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.02,random,add_to_x,0.011596993934023,30,0.1333333333333333,0.0611344817186266,0.011596993934023,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.02,smooth,add_to_dx,0.0055281174036702,30,0.2666666666666666,0.0186455231514388,0.0055281174036702,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.02,smooth,add_to_x,0.1858893927845322,30,0.3333333333333333,0.3311606658887594,0.1858893927845322,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.035,fiedler,add_to_dx,0.0302177086333392,30,0.1,0.085377842980819,0.0302177086333392,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.035,fiedler,add_to_x,0.3823120397070776,30,0.5666666666666667,0.3238065337210161,0.3823120397070776,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.035,random,add_to_dx,5.387768395387372e-05,30,0.2,0.0031312337282676,5.387768395387372e-05,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.035,random,add_to_x,0.0225157909391063,30,0.2,0.090435805174718,0.0225157909391063,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.035,smooth,add_to_dx,0.0156612056073767,30,0.3,0.0558765100913698,0.0156612056073767,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.035,smooth,add_to_x,0.3256328378734384,30,0.5666666666666667,0.3820751085970519,0.3256328378734384,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.05,fiedler,add_to_dx,0.0368744773898586,30,0.1333333333333333,0.0921789304537117,0.0368744773898586,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.05,fiedler,add_to_x,0.541801646061005,30,0.7,0.3358736868813582,0.541801646061005,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.05,random,add_to_dx,0.0001460279458413,30,0.2,0.0044973233658588,0.0001460279458413,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.05,random,add_to_x,0.0287194096973094,30,0.2,0.1083861415625268,0.0287194096973094,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.05,smooth,add_to_dx,0.0244706868635042,30,0.3333333333333333,0.0804138522865948,0.0244706868635042,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.05,smooth,add_to_x,0.467423213696676,30,0.5666666666666667,0.3506804365205341,0.467423213696676,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.07,fiedler,add_to_dx,0.0451369695972987,30,0.1666666666666666,0.1007840512772724,0.0451369695972987,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.07,fiedler,add_to_x,0.7019672257755537,30,0.8666666666666667,0.3615036167955289,0.7019672257755537,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.07,random,add_to_dx,0.0003600360916909,30,0.2,0.0064934181198109,0.0003600360916909,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.07,random,add_to_x,0.0380774525773844,30,0.2333333333333333,0.1287287677190842,0.0380774525773844,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.07,smooth,add_to_dx,0.0315677263908831,30,0.3666666666666666,0.1029869174366728,0.0315677263908831,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.07,smooth,add_to_x,0.5675178274190473,30,0.6,0.3606680836486246,0.5675178274190473,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.1,fiedler,add_to_dx,0.0592020192740384,30,0.2,0.1128292534497921,0.0592020192740384,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.1,fiedler,add_to_x,0.798288095208365,30,0.9,0.3908381933642269,0.798288095208365,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.1,random,add_to_dx,0.0007976309122749,30,0.2,0.0097438927490902,0.0007976309122749,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.1,random,add_to_x,0.0414145246627192,30,0.1666666666666666,0.1405799114599573,0.0414145246627192,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.1,smooth,add_to_dx,0.0383640285561363,30,0.3666666666666666,0.1172026520052066,0.0383640285561363,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.1,smooth,add_to_x,0.6488602414425787,30,0.6333333333333333,0.4212830835972985,0.6488602414425787,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.14,fiedler,add_to_dx,0.0798990916557735,30,0.2666666666666666,0.1342246854296322,0.0798990916557735,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.14,fiedler,add_to_x,0.8972310780603467,30,1.0,0.4251305253253932,0.8972310780603467,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.14,random,add_to_dx,0.0017758679548658,30,0.1666666666666666,0.0153022560338411,0.0017758679548658,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.14,random,add_to_x,0.0661671235236153,30,0.1666666666666666,0.2148852204691953,0.0661671235236153,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.14,smooth,add_to_dx,0.0483511414697966,30,0.3333333333333333,0.1402050588178258,0.0483511414697966,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.14,smooth,add_to_x,0.7407281031385343,30,0.6666666666666666,0.4356881059600465,0.7407281031385343,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.2,fiedler,add_to_dx,0.0960185299462458,30,0.3,0.2037162402847878,0.0960185299462458,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.2,fiedler,add_to_x,0.9925873489746232,30,1.0,0.4291879786226902,0.9925873489746232,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.2,random,add_to_dx,0.0072362952861126,30,0.1666666666666666,0.0433110216111396,0.0072362952861126,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.2,random,add_to_x,0.0915526227329203,30,0.2,0.2789415491793853,0.0915526227329203,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.2,smooth,add_to_dx,0.0763490683430476,30,0.2666666666666666,0.1829935448589836,0.0763490683430476,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,2,0.2,smooth,add_to_x,0.8647781887652913,30,0.7666666666666667,0.4593837317568485,0.8647781887652913,6.931471805599453,2.474387763405881,0.0118990651833341,0.0294429012856109,11381149578388.53
grid2d_periodic,1024,3,0.002,fiedler,add_to_dx,0.000579636976828,30,0.1333333333333333,0.0014869930023567,0.000579636976828,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.002,fiedler,add_to_x,0.0327300030083457,30,0.1,0.0880021640837221,0.0327300030083457,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.002,random,add_to_dx,-1.7438509618813503e-06,30,0.2333333333333333,0.0001829592222547,1.7438509618813503e-06,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.002,random,add_to_x,7.880160680672513e-05,30,0.2,0.0035791443153749,7.880160680672513e-05,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.002,smooth,add_to_dx,0.000329000396312,30,0.2333333333333333,0.0013843506802352,0.000329000396312,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.002,smooth,add_to_x,0.0181065501139962,30,0.3,0.0619962637667982,0.0181065501139962,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.005,fiedler,add_to_dx,0.0015814217947741,30,0.1333333333333333,0.0038426198554596,0.0015814217947741,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.005,fiedler,add_to_x,0.0592020192740384,30,0.2,0.1128292534497921,0.0592020192740384,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.005,random,add_to_dx,-3.402818073595272e-06,30,0.2333333333333333,0.0004561042495999,3.402818073595272e-06,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.005,random,add_to_x,0.0007976309122749,30,0.2,0.0097438927490902,0.0007976309122749,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.005,smooth,add_to_dx,0.0009286652629122,30,0.2333333333333333,0.0035945638606933,0.0009286652629122,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.005,smooth,add_to_x,0.0383640285561396,30,0.3666666666666666,0.1172026520052164,0.0383640285561396,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.01,fiedler,add_to_dx,0.0036392274894876,30,0.1333333333333333,0.0085847949112083,0.0036392274894876,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.01,fiedler,add_to_x,0.0960185299462458,30,0.3,0.2037162402847878,0.0960185299462458,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.01,random,add_to_dx,-3.472817475168509e-06,30,0.2333333333333333,0.0009079997764889,3.472817475168509e-06,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.01,random,add_to_x,0.0072362952861159,30,0.1666666666666666,0.0433110216111571,0.0072362952861159,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.01,smooth,add_to_dx,0.0021504612309687,30,0.2333333333333333,0.0076563739339177,0.0021504612309687,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.01,smooth,add_to_x,0.0763490683430467,30,0.2666666666666666,0.182993544858984,0.0763490683430467,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.02,fiedler,add_to_dx,0.0199627631462564,30,0.1333333333333333,0.0612908253950947,0.0199627631462564,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.02,fiedler,add_to_x,0.2178711121814766,30,0.4666666666666667,0.3155477874782954,0.2178711121814766,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.02,random,add_to_dx,7.305357532791343e-06,30,0.2,0.0018011316824409,7.305357532791343e-06,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.02,random,add_to_x,0.011596993934023,30,0.1333333333333333,0.0611344817186266,0.011596993934023,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.02,smooth,add_to_dx,0.0055281174036702,30,0.2666666666666666,0.0186455231514388,0.0055281174036702,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.02,smooth,add_to_x,0.1858893927845322,30,0.3333333333333333,0.3311606658887594,0.1858893927845322,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.035,fiedler,add_to_dx,0.0302177086333392,30,0.1,0.085377842980819,0.0302177086333392,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.035,fiedler,add_to_x,0.3823120397070776,30,0.5666666666666667,0.3238065337210161,0.3823120397070776,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.035,random,add_to_dx,5.387768395387372e-05,30,0.2,0.0031312337282676,5.387768395387372e-05,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.035,random,add_to_x,0.0225157909391063,30,0.2,0.090435805174718,0.0225157909391063,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.035,smooth,add_to_dx,0.0156612056073767,30,0.3,0.0558765100913698,0.0156612056073767,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.035,smooth,add_to_x,0.3256328378734384,30,0.5666666666666667,0.3820751085970519,0.3256328378734384,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.05,fiedler,add_to_dx,0.0368744773898586,30,0.1333333333333333,0.0921789304537117,0.0368744773898586,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.05,fiedler,add_to_x,0.541801646061005,30,0.7,0.3358736868813582,0.541801646061005,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
grid2d_periodic,1024,3,0.05,random,add_to_dx,0.0001460279458413,30,0.2,0.0044973233658588,0.0001460279458413,6.931471805599453,2.4743877634058844,0.011899065183334,0.0294429012856108,11381149578388.291
